,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
226,0.7843465805053711,,,,,,,,,,,,,,,,,,,,,,,,,
227,0.7892276644706726,,,,,,,,,,,,,,,,,,,,,,,,,
228,0.7825289964675903,,,,,,,,,,,,,,,,,,,,,,,,,
229,0.7841764688491821,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.7787796258926392,,,,,,,,,,,,,,,,,,,,,,,,,
231,0.7839906215667725,,,,,,,,,,,,,,,,,,,,,,,,,
232,0.7821640372276306,,,,,,,,,,,,,,,,,,,,,,,,,
233,0.7812870740890503,,,,,,,,,,,,,,,,,,,,,,,,,
234,0.7821434140205383,,,,,,,,,,,,,,,,,,,,,,,,,
235,0.7815296053886414,,,,,,,,,,,,,,,,,,,,,,,,,
236,0.7776183485984802,,,,,,,,,,,,,,,,,,,,,,,,,
237,0.7855267524719238,,,,,,,,,,,,,,,,,,,,,,,,,
238,0.782748818397522,,,,,,,,,,,,,,,,,,,,,,,,,
239,0.7768294215202332,,,,,,,,,,,,,,,,,,,,,,,,,
240,0.784553050994873,,,,,,,,,,,,,,,,,,,,,,,,,
241,0.7804265022277832,,,,,,,,,,,,,,,,,,,,,,,,,
242,0.7790495157241821,,,,,,,,,,,,,,,,,,,,,,,,,
243,0.7813426852226257,,,,,,,,,,,,,,,,,,,,,,,,,
244,0.782663881778717,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.7823163866996765,,,,,,,,,,,,,,,,,,,,,,,,,
246,0.7843143343925476,,,,,,,,,,,,,,,,,,,,,,,,,
247,0.7832870483398438,,,,,,,,,,,,,,,,,,,,,,,,,
248,0.7813518047332764,,,,,,,,,,,,,,,,,,,,,,,,,
249,0.776455283164978,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.783981442451477,,,,,,,,,,,,,,,,,,,,,,,,,
251,0.7854045629501343,,,,,,,,,,,,,,,,,,,,,,,,,
252,0.7871055603027344,,,,,,,,,,,,,,,,,,,,,,,,,
253,0.7839750051498413,,,,,,,,,,,,,,,,,,,,,,,,,
254,0.7791382074356079,,,,,,,,,,,,,,,,,,,,,,,,,
255,0.7851105332374573,,,,,,,,,,,,,,,,,,,,,,,,,
256,0.7854512929916382,,,,,,,,,,,,,,,,,,,,,,,,,
257,0.7821828722953796,,,,,,,,,,,,,,,,,,,,,,,,,
258,0.7859973907470703,,,,,,,,,,,,,,,,,,,,,,,,,
